week_ending_date,state,avg_adm_all_covid_confirmed,pct_chg_avg_adm_all_covid_confirmed_per_100k,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,sum_adm_all_covid_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_percent_inpatient_beds_occupied_covid_confirmed,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2021-12-04,NJ,165.57,37.16,1159.00,13.05,80269.00,986.86,4.78,0.91,5.59,0.95
2021-12-11,NJ,229.00,38.31,1603.00,18.05,81872.00,1376.14,6.55,1.77,7.52,1.93
2021-12-18,NJ,254.86,11.29,1784.00,20.09,83656.00,1683.57,7.99,1.44,9.36,1.84
2021-12-25,NJ,355.00,39.29,2485.00,27.98,86141.00,2100.71,9.99,1.99,11.15,1.79
2022-01-01,NJ,653.43,84.06,4574.00,51.50,90715.00,3394.43,16.07,6.08,14.85,3.69
2022-01-08,NJ,891.86,36.49,6243.00,70.29,96958.00,5261.57,24.93,8.86,20.51,5.66
2022-01-15,NJ,794.29,-10.94,5560.00,62.60,102518.00,5683.00,26.95,2.03,24.52,4.01
2022-01-22,NJ,570.57,-28.17,3994.00,44.97,106512.00,4806.00,22.76,-4.19,22.33,-2.19
2022-01-29,NJ,399.71,-29.94,2798.00,31.50,109310.00,3543.71,16.81,-5.94,17.10,-5.23
2022-02-05,NJ,238.57,-40.31,1670.00,18.80,110980.00,2449.71,11.80,-5.02,12.26,-4.84
2022-02-12,NJ,170.29,-28.62,1192.00,13.42,112172.00,1622.86,7.88,-3.92,9.22,-3.04
2022-02-19,NJ,116.71,-31.46,817.00,9.20,112989.00,1193.00,5.71,-2.17,5.89,-3.33
2022-02-26,NJ,97.00,-16.89,679.00,7.64,113668.00,902.71,4.30,-1.41,4.40,-1.49
2022-03-05,NJ,74.57,-23.12,522.00,5.88,114190.00,702.71,3.36,-0.94,3.65,-0.74
2022-03-12,NJ,55.43,-25.67,388.00,4.37,114578.00,527.00,2.52,-0.84,2.70,-0.95
2022-03-19,NJ,47.57,-14.18,333.00,3.75,114911.00,406.86,1.95,-0.57,2.35,-0.35
2022-03-26,NJ,40.00,-15.92,280.00,3.15,115191.00,341.14,1.63,-0.31,1.70,-0.65
2022-04-02,NJ,43.71,9.29,306.00,3.45,115497.00,312.29,1.50,-0.14,1.50,-0.21
2022-04-09,NJ,50.14,14.71,351.00,3.95,115848.00,346.29,1.66,0.16,1.14,-0.35
2022-04-16,NJ,57.29,14.25,401.00,4.51,116249.00,343.71,1.65,-0.01,1.10,-0.05
2022-04-23,NJ,66.14,15.46,463.00,5.21,116712.00,391.86,1.88,0.23,1.27,0.18
2022-04-30,NJ,75.86,14.69,531.00,5.98,117243.00,435.14,2.08,0.20,1.31,0.03
2022-05-07,NJ,100.43,32.39,703.00,7.91,117946.00,539.86,2.58,0.50,1.62,0.32
2022-05-14,NJ,120.00,19.49,840.00,9.46,118786.00,642.57,3.08,0.49,2.14,0.51
2022-05-21,NJ,138.43,15.36,969.00,10.91,119755.00,763.29,3.68,0.60,2.32,0.19
2022-05-28,NJ,149.57,8.05,1047.00,11.79,120802.00,820.29,3.93,0.25,2.46,0.13
2022-06-04,NJ,140.86,-5.83,986.00,11.10,121788.00,838.00,4.00,0.07,2.79,0.34
2022-06-11,NJ,135.43,-3.85,948.00,10.67,122736.00,805.43,3.84,-0.16,2.42,-0.38
2022-06-18,NJ,121.57,-10.23,851.00,9.58,123587.00,736.71,3.51,-0.33,2.30,-0.11
2022-06-25,NJ,121.43,-0.12,850.00,9.57,124437.00,687.00,3.31,-0.21,2.38,0.08
2022-07-02,NJ,133.43,9.88,934.00,10.52,125371.00,749.14,3.58,0.27,2.21,-0.17
2022-07-09,NJ,146.43,9.74,1025.00,11.54,126396.00,839.43,4.01,0.43,2.51,0.30
2022-07-16,NJ,160.57,9.66,1124.00,12.65,127520.00,942.57,4.50,0.48,2.70,0.19
2022-07-23,NJ,161.86,0.80,1133.00,12.76,128653.00,986.29,4.72,0.22,2.71,0.01
2022-07-30,NJ,166.71,3.00,1167.00,13.14,129820.00,1015.43,4.88,0.15,3.13,0.42
2022-08-06,NJ,162.71,-2.40,1139.00,12.82,130959.00,1018.71,4.88,0.01,2.96,-0.18
2022-08-13,NJ,159.71,-1.84,1118.00,12.59,132077.00,1039.71,4.97,0.09,3.39,0.44
2022-08-20,NJ,150.57,-5.72,1054.00,11.87,133131.00,966.57,4.62,-0.35,3.21,-0.19
2022-08-27,NJ,149.71,-0.57,1048.00,11.80,134179.00,955.29,4.58,-0.04,2.95,-0.26
2022-09-03,NJ,138.14,-7.73,967.00,10.89,135146.00,936.43,4.52,-0.06,2.83,-0.12
2022-09-10,NJ,123.57,-10.55,865.00,9.74,136011.00,865.57,4.20,-0.32,2.68,-0.15
2022-09-17,NJ,114.14,-7.63,799.00,9.00,136810.00,790.86,3.83,-0.37,2.26,-0.42
2022-09-24,NJ,130.29,14.14,912.00,10.27,137722.00,814.71,3.95,0.12,2.69,0.43
2022-10-01,NJ,145.00,11.29,1015.00,11.43,138737.00,848.71,4.14,0.19,2.95,0.26
2022-10-08,NJ,159.00,9.66,1113.00,12.53,139850.00,922.86,4.50,0.36,2.94,-0.01
2022-10-15,NJ,163.57,2.88,1145.00,12.89,140995.00,1003.14,4.89,0.39,2.81,-0.12
2022-10-22,NJ,166.14,1.57,1163.00,13.09,142158.00,1056.29,5.14,0.25,3.32,0.51
2022-10-29,NJ,156.14,-6.02,1093.00,12.31,143251.00,1066.71,5.20,0.06,3.20,-0.13
2022-11-05,NJ,161.29,3.29,1129.00,12.71,144380.00,1037.00,5.05,-0.15,3.17,-0.03
2022-11-12,NJ,157.43,-2.39,1102.00,12.41,145482.00,997.71,4.88,-0.17,3.30,0.13
2022-11-19,NJ,150.43,-4.45,1053.00,11.86,146535.00,930.14,4.55,-0.33,3.27,-0.03
2022-11-26,NJ,151.43,0.66,1060.00,11.93,147595.00,913.29,4.47,-0.08,3.09,-0.18
2022-12-03,NJ,189.00,24.81,1323.00,14.89,148918.00,1080.00,5.27,0.80,3.70,0.61
2022-12-10,NJ,180.57,-4.46,1264.00,14.23,150182.00,1135.57,5.70,0.43,3.86,0.16
2022-12-17,NJ,208.29,15.35,1458.00,16.41,151640.00,1276.86,6.16,0.46,4.39,0.52
2022-12-24,NJ,228.43,9.67,1599.00,18.00,153239.00,1390.29,6.61,0.45,4.40,0.01
2022-12-31,NJ,239.86,5.00,1679.00,18.90,154918.00,1432.14,6.81,0.20,4.61,0.21
2023-01-07,NJ,256.14,6.79,1793.00,20.19,156711.00,1618.43,7.72,0.91,4.90,0.28
2023-01-14,NJ,226.71,-11.49,1587.00,17.87,158298.00,1538.86,7.45,-0.27,4.94,0.04
2023-01-21,NJ,204.86,-9.64,1434.00,16.14,159732.00,1362.14,6.61,-0.84,4.45,-0.49
2023-01-28,NJ,178.29,-12.97,1248.00,14.05,160980.00,1233.29,5.98,-0.63,3.65,-0.80
2023-02-04,NJ,163.86,-8.09,1147.00,12.91,162127.00,1092.86,5.30,-0.68,3.12,-0.53
2023-02-11,NJ,167.71,2.35,1174.00,13.22,163301.00,1057.14,5.13,-0.17,3.65,0.53
2023-02-18,NJ,146.14,-12.86,1023.00,11.52,164324.00,940.43,4.61,-0.53,3.74,0.09
2023-02-25,NJ,113.29,-22.48,793.00,8.93,165117.00,866.14,4.21,-0.40,3.06,-0.68
2023-03-04,NJ,83.00,-26.73,581.00,6.54,165698.00,711.86,3.46,-0.75,2.46,-0.60
2023-03-11,NJ,84.29,1.55,590.00,6.64,166288.00,634.29,3.08,-0.38,2.71,0.25
2023-03-18,NJ,69.14,-17.97,484.00,5.45,166772.00,558.14,2.71,-0.37,2.11,-0.60
2023-03-25,NJ,63.29,-8.47,443.00,4.99,167215.00,464.86,2.28,-0.43,1.61,-0.49
2023-04-01,NJ,53.14,-16.03,372.00,4.19,167587.00,394.71,1.94,-0.34,1.46,-0.15
2023-04-08,NJ,43.86,-17.47,307.00,3.46,167894.00,288.14,1.45,-0.48,1.20,-0.26
2023-04-15,NJ,38.57,-12.05,270.00,3.04,168164.00,272.57,1.35,-0.10,0.99,-0.21
2023-04-22,NJ,33.57,-12.96,235.00,2.65,168399.00,236.43,1.19,-0.17,0.91,-0.08
2023-04-29,NJ,24.57,-26.81,172.00,1.94,168571.00,192.29,0.99,-0.20,0.55,-0.36
2023-05-06,NJ,26.14,6.40,183.00,2.06,168754.00,173.00,0.84,-0.15,0.56,0.01
2023-05-13,NJ,24.43,-6.56,171.00,1.93,168925.00,177.43,0.86,0.02,0.58,0.02
2023-05-20,NJ,18.43,-24.56,129.00,1.45,169054.00,154.00,0.74,-0.12,0.59,0.01
2023-05-27,NJ,21.00,13.95,147.00,1.65,169201.00,165.71,0.79,0.05,0.43,-0.17
2023-06-03,NJ,24.43,16.33,171.00,1.93,169372.00,179.29,0.86,0.07,0.39,-0.04
2023-06-10,NJ,20.29,-16.96,142.00,1.60,169514.00,170.71,0.82,-0.04,0.50,0.11
2023-06-17,NJ,22.00,8.45,154.00,1.73,169668.00,182.00,0.93,0.11,0.47,-0.03
2023-06-24,NJ,20.71,-5.84,145.00,1.63,169813.00,189.14,0.91,-0.02,0.48,0.00
2023-07-01,NJ,20.29,-2.07,142.00,1.60,169955.00,179.00,0.86,-0.05,0.46,-0.02
2023-07-08,NJ,17.00,-16.20,119.00,1.34,170074.00,157.00,0.75,-0.10,0.44,-0.02
2023-07-15,NJ,18.43,8.40,129.00,1.45,170203.00,150.57,0.72,-0.03,0.51,0.07
2023-07-22,NJ,23.71,28.68,166.00,1.87,170369.00,166.00,0.79,0.07,0.41,-0.10
2023-07-29,NJ,28.57,20.48,200.00,2.25,170569.00,189.86,0.91,0.12,0.46,0.05
2023-08-05,NJ,35.29,23.50,247.00,2.78,170816.00,227.14,1.09,0.18,0.56,0.11
2023-08-12,NJ,40.86,15.79,286.00,3.22,171102.00,263.57,1.26,0.18,0.77,0.21
2023-08-19,NJ,42.00,2.80,294.00,3.31,171396.00,278.00,1.34,0.07,0.82,0.05
2023-08-26,NJ,44.86,6.80,314.00,3.54,171710.00,295.14,1.42,0.09,0.77,-0.05
2023-09-02,NJ,50.86,13.38,356.00,4.01,172066.00,325.57,1.56,0.14,0.99,0.22
2023-09-09,NJ,64.29,26.40,450.00,5.07,172516.00,409.57,1.97,0.41,1.13,0.14
2023-09-16,NJ,63.71,-0.89,446.00,5.02,172962.00,451.86,2.16,0.20,1.22,0.08
2023-09-23,NJ,75.00,17.71,525.00,5.91,173487.00,478.29,2.28,0.12,1.51,0.29
2023-09-30,NJ,88.43,17.90,619.00,6.97,174106.00,543.57,2.59,0.31,1.75,0.24
2023-10-07,NJ,98.43,11.31,689.00,7.76,174795.00,602.14,2.87,0.28,1.64,-0.12
2023-10-14,NJ,84.00,-14.66,588.00,6.62,175383.00,573.71,2.75,-0.13,1.98,0.34
2023-10-21,NJ,77.43,-7.82,542.00,6.10,175925.00,519.14,2.49,-0.26,1.63,-0.35
2023-10-28,NJ,65.00,-16.05,455.00,5.12,176380.00,457.86,2.21,-0.28,1.58,-0.05
2023-11-04,NJ,57.29,-11.87,401.00,4.51,176781.00,414.00,1.99,-0.22,1.20,-0.38
2023-11-11,NJ,62.71,9.48,439.00,4.94,177220.00,402.43,1.92,-0.06,1.21,0.02
2023-11-18,NJ,61.29,-2.28,429.00,4.83,177649.00,433.00,2.08,0.16,1.38,0.17
2023-11-25,NJ,69.14,12.82,484.00,5.45,178133.00,463.86,2.23,0.15,1.53,0.15
2023-12-02,NJ,88.86,28.51,622.00,7.00,178755.00,524.29,2.51,0.28,1.20,-0.33
2023-12-09,NJ,92.14,3.70,645.00,7.26,179400.00,593.71,2.85,0.34,1.36,0.15
2023-12-16,NJ,107.57,16.74,753.00,8.48,180153.00,675.29,3.24,0.39,2.03,0.67
2023-12-23,NJ,140.00,30.15,980.00,11.03,181133.00,834.00,4.01,0.77,2.65,0.62
2023-12-30,NJ,196.14,40.10,1373.00,15.46,182506.00,1048.57,5.05,1.03,3.22,0.57
2024-01-06,NJ,206.00,5.03,1442.00,16.23,183948.00,1317.29,6.29,1.24,3.83,0.61
2024-01-13,NJ,187.43,-9.02,1312.00,14.77,185260.00,1325.86,6.32,0.04,4.88,1.05
2020-08-08,NM,11.14,-7.14,78.00,3.72,83.00,64.71,3.54,-0.97,4.45,-1.63
2020-08-15,NM,8.43,-24.36,59.00,2.81,142.00,78.86,3.29,-0.25,4.85,0.40
2020-08-22,NM,14.57,72.88,102.00,4.86,244.00,61.00,2.23,-1.06,6.21,1.36
2020-08-29,NM,22.14,51.96,155.00,7.39,399.00,52.71,1.93,-0.31,4.91,-1.30
2020-09-05,NM,6.86,-69.03,48.00,2.29,447.00,52.14,1.77,-0.16,5.62,0.71
2020-09-12,NM,6.14,-10.42,43.00,2.05,490.00,54.86,1.81,0.05,5.32,-0.31
2020-09-19,NM,10.57,72.09,74.00,3.53,564.00,58.43,1.83,0.02,5.44,0.13
2020-09-26,NM,15.29,44.59,107.00,5.10,671.00,64.43,2.04,0.21,6.17,0.73
2020-10-03,NM,16.43,7.48,115.00,5.48,786.00,81.00,2.58,0.54,7.30,1.12
2020-10-10,NM,18.86,14.78,132.00,6.30,918.00,103.71,3.16,0.57,8.76,1.47
2020-10-17,NM,23.14,22.73,162.00,7.73,1080.00,130.57,4.16,1.01,10.44,1.68
2020-10-24,NM,40.29,74.07,282.00,13.45,1362.00,222.00,7.25,3.09,16.85,6.41
2020-10-31,NM,58.00,43.97,406.00,19.36,1768.00,326.86,10.75,3.50,23.36,6.51
2020-11-07,NM,75.43,30.05,528.00,25.18,2296.00,445.57,14.09,3.34,28.78,5.42
2020-11-14,NM,101.71,34.85,712.00,33.96,3008.00,556.71,15.89,1.79,29.22,0.44
2020-11-21,NM,121.00,18.96,847.00,40.39,3855.00,672.57,18.11,2.22,27.93,-1.29
2020-11-28,NM,115.71,-4.37,810.00,38.63,4665.00,731.43,20.52,2.41,30.43,2.50
2020-12-05,NM,135.00,16.67,945.00,45.07,5610.00,807.43,21.58,1.07,32.47,2.04
2020-12-12,NM,125.14,-7.30,876.00,41.78,6486.00,785.00,20.92,-0.66,30.95,-1.52
2020-12-19,NM,122.86,-1.83,860.00,41.01,7346.00,793.86,20.80,-0.12,29.93,-1.02
2020-12-26,NM,122.00,-0.70,854.00,40.73,8200.00,696.71,17.96,-2.84,27.60,-2.33
2021-01-02,NM,126.43,3.63,885.00,42.21,9085.00,687.00,17.73,-0.23,27.55,-0.05
2021-01-09,NM,99.86,-21.02,699.00,33.34,9784.00,633.57,16.48,-1.25,25.89,-1.66
2021-01-16,NM,104.86,5.01,734.00,35.01,10518.00,638.43,16.70,0.22,29.89,3.99
2021-01-23,NM,104.00,-0.82,728.00,34.72,11246.00,609.57,16.01,-0.69,24.56,-5.33
2021-01-30,NM,85.00,-18.27,595.00,28.38,11841.00,544.57,14.28,-1.73,22.85,-1.71
2021-02-06,NM,68.71,-19.16,481.00,22.94,12322.00,440.29,11.56,-2.72,20.86,-1.99
2021-02-13,NM,38.86,-43.45,272.00,12.97,12594.00,344.71,9.05,-2.51,18.21,-2.65
2021-02-20,NM,32.71,-15.81,229.00,10.92,12823.00,261.00,6.90,-2.15,14.19,-4.02
2021-02-27,NM,26.14,-20.09,183.00,8.73,13006.00,222.57,5.81,-1.09,12.94,-1.25
2021-03-06,NM,36.14,38.25,253.00,12.07,13259.00,180.29,4.74,-1.08,10.51,-2.43
2021-03-13,NM,20.71,-42.69,145.00,6.92,13404.00,134.86,3.55,-1.18,6.87,-3.64
2021-03-20,NM,19.71,-4.83,138.00,6.58,13542.00,136.43,3.57,0.02,7.25,0.38
2021-03-27,NM,15.43,-21.74,108.00,5.15,13650.00,116.71,3.06,-0.51,6.56,-0.68
2021-04-03,NM,15.29,-0.93,107.00,5.10,13757.00,100.29,2.62,-0.44,5.02,-1.55
2021-04-10,NM,15.71,2.80,110.00,5.25,13867.00,92.86,2.44,-0.18,4.71,-0.31
2021-04-17,NM,17.29,10.00,121.00,5.77,13988.00,108.71,2.86,0.42,4.63,-0.09
2021-04-24,NM,18.14,4.96,127.00,6.06,14115.00,114.86,3.01,0.15,5.48,0.85
2021-05-01,NM,22.57,24.41,158.00,7.54,14273.00,124.71,3.45,0.44,7.75,2.27
2021-05-08,NM,27.29,20.89,191.00,9.11,14464.00,139.57,3.67,0.22,7.32,-0.43
2021-05-15,NM,22.43,-17.80,157.00,7.49,14621.00,141.71,3.69,0.02,7.63,0.31
2021-05-22,NM,23.29,3.82,163.00,7.77,14784.00,144.00,3.74,0.05,8.18,0.56
2021-05-29,NM,20.00,-14.11,140.00,6.68,14924.00,119.71,3.14,-0.60,6.91,-1.28
2021-06-05,NM,14.43,-27.86,101.00,4.82,15025.00,99.00,2.64,-0.50,5.62,-1.29
2021-06-12,NM,13.43,-6.93,94.00,4.48,15119.00,94.00,2.47,-0.16,5.37,-0.24
2021-06-19,NM,14.14,5.32,99.00,4.72,15218.00,101.71,2.67,0.20,5.21,-0.17
2021-06-26,NM,11.43,-19.19,80.00,3.82,15298.00,78.86,2.08,-0.60,4.23,-0.97
2021-07-03,NM,12.00,5.00,84.00,4.01,15382.00,73.29,1.94,-0.14,4.63,0.39
2021-07-10,NM,15.14,26.19,106.00,5.06,15488.00,74.57,1.97,0.04,4.24,-0.39
2021-07-17,NM,12.57,-16.98,88.00,4.20,15576.00,93.14,2.46,0.49,5.34,1.10
2021-07-24,NM,19.29,53.41,135.00,6.44,15711.00,103.71,2.70,0.24,6.75,1.41
2021-07-31,NM,23.86,23.70,167.00,7.96,15878.00,143.14,3.74,1.04,9.99,3.24
2021-08-07,NM,33.14,38.92,232.00,11.06,16110.00,208.57,5.47,1.73,13.52,3.53
2021-08-14,NM,44.14,33.19,309.00,14.74,16419.00,292.00,7.72,2.25,17.22,3.70
2021-08-21,NM,54.71,23.95,383.00,18.27,16802.00,380.29,10.11,2.39,21.59,4.38
2021-08-28,NM,63.86,16.71,447.00,21.32,17249.00,444.14,11.91,1.81,24.72,3.13
2021-09-04,NM,65.57,2.68,459.00,21.89,17708.00,439.14,11.71,-0.21,26.25,1.53
2021-09-11,NM,55.14,-15.90,386.00,18.41,18094.00,436.43,11.54,-0.17,27.80,1.55
2021-09-18,NM,56.86,3.11,398.00,18.98,18492.00,393.00,10.45,-1.09,22.65,-5.15
2021-09-25,NM,44.57,-21.61,312.00,14.88,18804.00,352.14,9.31,-1.13,21.97,-0.68
2021-10-02,NM,49.14,10.26,344.00,16.41,19148.00,340.29,9.19,-0.12,20.18,-1.79
2021-10-09,NM,51.14,4.07,358.00,17.07,19506.00,347.00,9.44,0.24,20.15,-0.03
2021-10-16,NM,49.29,-3.63,345.00,16.45,19851.00,353.57,9.34,-0.10,17.05,-3.10
2021-10-23,NM,56.00,13.62,392.00,18.69,20243.00,374.86,9.99,0.65,19.55,2.50
2021-10-30,NM,67.57,20.66,473.00,22.56,20716.00,419.43,11.09,1.10,21.40,1.86
2021-11-06,NM,66.00,-2.33,462.00,22.03,21178.00,464.14,12.30,1.22,22.51,1.10
2021-11-13,NM,70.43,6.71,493.00,23.51,21671.00,523.86,14.11,1.80,24.92,2.41
2021-11-20,NM,75.29,6.90,527.00,25.13,22198.00,598.43,16.08,1.97,27.34,2.42
2021-11-27,NM,70.14,-6.83,491.00,23.42,22689.00,645.00,17.28,1.20,30.75,3.42
2021-12-04,NM,76.57,9.16,536.00,25.56,23225.00,640.71,17.32,0.05,31.83,1.07
2021-12-11,NM,78.71,2.80,551.00,26.28,23776.00,697.14,18.48,1.16,32.98,1.15
2021-12-18,NM,63.00,-19.96,441.00,21.03,24217.00,683.43,17.93,-0.55,31.00,-1.98
2021-12-25,NM,60.14,-4.54,421.00,20.08,24638.00,597.86,15.74,-2.19,27.92,-3.08
2022-01-01,NM,60.86,1.19,426.00,20.32,25064.00,528.71,13.95,-1.80,25.91,-2.01
2022-01-08,NM,71.43,17.37,500.00,23.85,25564.00,554.86,14.69,0.75,25.26,-0.66
2022-01-15,NM,87.71,22.80,614.00,29.28,26178.00,636.71,16.68,1.99,24.74,-0.52
2022-01-22,NM,105.14,19.87,736.00,35.10,26914.00,699.00,18.33,1.64,24.74,0.00
2022-01-29,NM,98.14,-6.66,687.00,32.76,27601.00,737.86,19.44,1.12,24.85,0.11
2022-02-05,NM,97.29,-0.87,681.00,32.48,28282.00,678.71,18.05,-1.40,24.84,-0.01
2022-02-12,NM,67.29,-30.84,471.00,22.46,28753.00,566.00,14.86,-3.19,21.92,-2.92
2022-02-19,NM,45.29,-32.70,317.00,15.12,29070.00,436.00,11.50,-3.36,18.63,-3.29
2022-02-26,NM,35.43,-21.77,248.00,11.83,29318.00,321.00,8.55,-2.94,13.61,-5.01
2022-03-05,NM,24.43,-31.05,171.00,8.16,29489.00,229.43,6.21,-2.34,10.27,-3.34
2022-03-12,NM,19.71,-19.30,138.00,6.58,29627.00,164.57,4.46,-1.74,6.38,-3.89
2022-03-19,NM,15.14,-23.19,106.00,5.06,29733.00,119.71,3.23,-1.23,5.88,-0.50
2022-03-26,NM,12.43,-17.92,87.00,4.15,29820.00,98.29,2.65,-0.58,4.78,-1.09
2022-04-02,NM,10.14,-18.39,71.00,3.39,29891.00,83.29,2.24,-0.41,3.09,-1.69
2022-04-09,NM,6.43,-36.62,45.00,2.15,29936.00,64.71,1.75,-0.49,2.17,-0.92
2022-04-16,NM,8.29,28.89,58.00,2.77,29994.00,57.43,1.54,-0.22,1.20,-0.97
2022-04-23,NM,8.43,1.72,59.00,2.81,30053.00,49.86,1.34,-0.20,1.01,-0.20
2022-04-30,NM,7.57,-10.17,53.00,2.53,30106.00,40.43,1.10,-0.24,0.67,-0.34
2022-05-07,NM,6.57,-13.21,46.00,2.19,30152.00,43.29,1.17,0.07,0.66,-0.01
2022-05-14,NM,11.00,67.39,77.00,3.67,30229.00,53.71,1.46,0.30,1.19,0.53
2022-05-21,NM,15.43,40.26,108.00,5.15,30337.00,77.14,2.08,0.62,2.73,1.54
2022-05-28,NM,18.00,16.67,126.00,6.01,30463.00,107.29,2.89,0.81,2.57,-0.16
2022-06-04,NM,20.43,13.49,143.00,6.82,30606.00,132.86,3.59,0.69,3.17,0.60
2022-06-11,NM,20.86,2.10,146.00,6.96,30752.00,138.00,3.83,0.24,2.97,-0.20
2022-06-18,NM,26.86,28.77,188.00,8.97,30940.00,151.71,4.49,0.66,3.63,0.67
2022-06-25,NM,32.29,20.21,226.00,10.78,31166.00,189.57,5.20,0.71,4.22,0.59
2022-07-02,NM,33.43,3.54,234.00,11.16,31400.00,190.00,5.44,0.24,5.42,1.19
2022-07-09,NM,28.29,-15.38,198.00,9.44,31598.00,177.00,5.22,-0.22,5.04,-0.37
2022-07-16,NM,32.71,15.66,229.00,10.92,31827.00,163.86,4.96,-0.26,4.04,-1.00
2022-07-23,NM,31.43,-3.93,220.00,10.49,32047.00,167.86,5.50,0.55,4.21,0.17
2022-07-30,NM,31.43,0.00,220.00,10.49,32267.00,185.57,5.62,0.12,4.34,0.13
2022-08-06,NM,27.57,-12.27,193.00,9.20,32460.00,173.43,4.77,-0.85,3.28,-1.07
2022-08-13,NM,30.43,10.36,213.00,10.16,32673.00,160.14,4.66,-0.11,4.61,1.34
2022-08-20,NM,23.29,-23.47,163.00,7.77,32836.00,124.14,4.08,-0.58,4.62,0.01
2022-08-27,NM,20.57,-11.66,144.00,6.87,32980.00,103.14,3.31,-0.77,4.04,-0.58
2022-09-03,NM,21.14,2.78,148.00,7.06,33128.00,108.14,3.59,0.29,3.12,-0.92
2022-09-10,NM,19.29,-8.78,135.00,6.44,33263.00,102.71,3.43,-0.17,2.91,-0.20
2022-09-17,NM,12.29,-36.30,86.00,4.10,33349.00,84.00,2.52,-0.91,2.47,-0.44
2022-09-24,NM,17.86,45.35,125.00,5.96,33474.00,87.00,2.46,-0.06,2.47,-0.00
2022-10-01,NM,14.43,-19.20,101.00,4.82,33575.00,104.43,2.90,0.44,2.84,0.37
2022-10-08,NM,14.00,-2.97,98.00,4.67,33673.00,89.43,2.46,-0.43,2.66,-0.18
2022-10-15,NM,14.43,3.06,101.00,4.82,33774.00,85.00,2.34,-0.13,1.91,-0.76
2022-10-22,NM,21.43,48.51,150.00,7.15,33924.00,105.14,3.21,0.87,2.79,0.88
2022-10-29,NM,19.14,-10.67,134.00,6.39,34058.00,113.71,3.38,0.17,2.26,-0.53
2022-11-05,NM,23.43,22.39,164.00,7.82,34222.00,122.86,4.05,0.68,2.30,0.04
2022-11-12,NM,24.71,5.49,173.00,8.25,34395.00,134.43,4.50,0.45,3.27,0.97
2022-11-19,NM,30.71,24.28,215.00,10.25,34610.00,146.86,4.90,0.40,3.71,0.45
2022-11-26,NM,33.86,10.23,237.00,11.30,34847.00,191.43,6.39,1.49,5.32,1.61
2022-12-03,NM,35.86,5.91,251.00,11.97,35098.00,179.00,6.05,-0.34,5.02,-0.30
2022-12-10,NM,29.71,-17.13,208.00,9.92,35306.00,165.43,5.52,-0.53,5.44,0.42
2022-12-17,NM,25.00,-15.87,175.00,8.35,35481.00,164.00,5.13,-0.39,5.21,-0.22
2022-12-24,NM,21.57,-13.71,151.00,7.20,35632.00,133.00,3.55,-1.58,3.38,-1.84
2022-12-31,NM,22.57,4.64,158.00,7.54,35790.00,111.86,3.10,-0.46,3.12,-0.25
2023-01-07,NM,15.14,-32.91,106.00,5.06,35896.00,109.57,2.98,-0.12,2.79,-0.33
2023-01-14,NM,16.57,9.43,116.00,5.53,36012.00,93.29,2.55,-0.43,2.41,-0.38
2023-01-21,NM,15.71,-5.17,110.00,5.25,36122.00,80.71,2.26,-0.29,2.11,-0.30
2023-01-28,NM,15.14,-3.64,106.00,5.06,36228.00,80.43,2.19,-0.07,2.20,0.08
2023-02-04,NM,12.00,-20.75,84.00,4.01,36312.00,77.29,2.10,-0.09,2.47,0.28
2023-02-11,NM,11.29,-5.95,79.00,3.77,36391.00,69.29,1.88,-0.22,1.65,-0.82
2023-02-18,NM,13.43,18.99,94.00,4.48,36485.00,76.14,2.07,0.19,1.93,0.28
2023-02-25,NM,11.86,-11.70,83.00,3.96,36568.00,71.00,1.92,-0.15,1.80,-0.13
2023-03-04,NM,16.29,37.35,114.00,5.44,36682.00,83.71,2.26,0.35,1.33,-0.47
2023-03-11,NM,15.14,-7.02,106.00,5.06,36788.00,87.14,2.36,0.10,1.68,0.34
2023-03-18,NM,13.57,-10.38,95.00,4.53,36883.00,81.00,2.20,-0.16,1.42,-0.25
2023-03-25,NM,17.29,27.37,121.00,5.77,37004.00,72.00,1.97,-0.23,0.97,-0.45
2023-04-01,NM,15.43,-10.74,108.00,5.15,37112.00,95.57,2.61,0.65,2.31,1.34
2023-04-08,NM,15.29,-0.93,107.00,5.10,37219.00,91.14,2.48,-0.14,2.44,0.13
2023-04-15,NM,16.43,7.48,115.00,5.48,37334.00,79.57,2.18,-0.30,1.86,-0.58
2023-04-22,NM,17.29,5.22,121.00,5.77,37455.00,95.29,2.59,0.41,1.93,0.07
2023-04-29,NM,12.86,-25.62,90.00,4.29,37545.00,72.57,1.98,-0.61,1.47,-0.47
2023-05-06,NM,13.00,1.11,91.00,4.34,37636.00,84.71,2.32,0.34,1.74,0.27
2023-05-13,NM,11.71,-9.89,82.00,3.91,37718.00,77.29,2.13,-0.20,1.50,-0.23
2023-05-20,NM,7.86,-32.93,55.00,2.62,37773.00,50.71,1.30,-0.83,1.06,-0.44
2023-05-27,NM,7.71,-1.82,54.00,2.58,37827.00,47.14,1.30,-0.00,0.70,-0.37
